120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00
120.00,120.00,0.00,0.00

